Type,Restaurant_Name,Review_Title,Rating,Review_Date,Review_Content
Japnese,"Shinji by Kanesaka, Singapore","Good sushi, but a shocking experience",30,2 September 2016,"I strongly feel that I have to voice this out to warn potential patrons/customers. As much as I love and adore Shinji based on my 2 previous visits, what I encountered today is just unacceptable. As I had a heavy breakfast, I decided to opt for the 9-piece Hana lunch set menu. The head chef then went on to ask me if I like Uni (sea urchin) and said it's currently the Uni season, so the 12-piece set which includes Uni might be better for me. I replied yes, I do like Uni but today I'm feeling slightly full, so just the 9-piece set will do. Then he said 'Okay, I'll make smaller portions of the rice for you.' Thinking that it's just a kind gesture from the chef, I proceeded with my lunch. Slowly, 8 pieces of sushi were served and to my surprise, I was served Uni for the 9th piece. I knew something wasn't right. In the end, I was served 12 pieces of sushi when I have opted for 9 and yup I was charged $125++ for the 12-piece set lunch.Don't get me wrong, the sushis were brilliant, worthy of the michelin star, but I'm not sure if this behaviour is acceptable. So, the next time you decide to have lunch at Shinji, maybe repeat your order so the Chef gets it right, I don't know."
Japnese,"Shinji by Kanesaka, Singapore",First class!,50,31 July 2016,"Dinner for 4 with Japanese guests in a private room. Set menu. Great variety, every course fresh, delicious and beautifully presented. Even the cold sake was outstanding.
Excellent service throughout. My guests and I thoroughly enjoyed the experience.
Very expensive, but worth it."
Japnese,"Shinji by Kanesaka, Singapore",Simply Amazing Experience,50,30 July 2016,"With the recent Michelin star introduction in Singapore, this is the 1st restaurant with a Michelin star that i visited. I went to another Michelin star restaurant the next day and by comparison, food is so much fresher and delicious, ambiance is quiet yet cosy, and the attentiveness of the chef and waitresses were a class up.There are 3 dinner sets to choose from $220 to $450. I had the $300 Omakase Wa. It was the most filling and satisfying Japanese dinner in Singapore.The set consists of appetiser, assorted sashimi, assorted cooked dishes, nigiri sushi and maki sushi, Soup and Japanese fruits. All the seafood were of course as fresh as it gets. The chef was skillful in his craft and my friend and I had the chef to ourselves till middle of our meal when a couple came in. I guess the chef made most of the experience in this restaurant memorable. A small portion of the jelly dropped on the table. After i finished the whole jelly, he took a piece of tissue, leaned forward, said a word of sorry, and cleaned off the jelly on my table. Most people would think the chef's main role is to make good food but in this fine restaurant, the effort and attentiveness of the chef was amazing."
Japnese,"Shinji by Kanesaka, Singapore",Very good Sushi ,50,23 July 2016,I lived 5 years in Tokyo and this Place is definitely up to Par with good places in Tokyo. Highly recommended. Will go again.
Japnese,"Shinji by Kanesaka, Singapore",Omakase Master Chefs,50,22 July 2016,"I've been to Shinji at Raffles 3 times as well as St.Regis twice ! Everytime food is consistently high quality , freshly prepared & served at counter by Master Chefs. Service staff is friendly & efficient to keep customers well attanded during courses. Would visit agin & always recommend to friends & associates !"
Japnese,"Shinji by Kanesaka, Singapore",Good,40,18 July 2016,"One of the better Japanese restaurant in Singapore.
Recommended to come.
Service is good.
Again, I must stress that for the price you pay, you can get better quality in Japan."
Japnese,"Shinji by Kanesaka, Singapore","Best Meal of My Life - WOW, thanks Yoshi (Sunsuke Yoshizawa - Head Chef)",50,12 July 2016,"I was incredibly luck to get invited by a business colleague to try Shinji at Raffles. To be honest, other meals at Raffles have been unremarkable, to Shinji was truly impressive. I am also lucky I did not have to pay, the bill was over $1100 Sing for two people. We were stuffed and had two bottles of high-grade sake. The sushi was pure amazing and Head Chef Yoshi was great and incredibly attentive. Not so sure I would want to spring for a $600/person dinner, but it was one of the finest meals of my life."
Japnese,"Shinji by Kanesaka, Singapore",Best sushi in town,50,28 June 2016,"We have been to Shinji by Kanesaka for several occasions and every time, the food was excellent. Though pricey, the quality of the fish is well worth the money. If you want to have a once in a lifetime sushi experience while in Singapore, choose the chef's menu and enjoy the freshest fish in town."
Japnese,"Shinji by Kanesaka, Singapore","Big Bang, lotsa buck",50,26 June 2016,"Tucked away in a discreet corner of an opulent western hotel is this magical enchanting gem of a sushi restaurant. Quiet, understated, discreet. Perfect. Great great great food at the counter. Multiple courses of Japanese seafood delicacies, each more subtle, more intricate than the last. Awesome sushi made in front of your seats, seeing and delivery all part of the charm. Marvellous. Not for the budget conscious. $800 sg for two was not a big spend here so save the pennies! "
Japnese,"Shinji by Kanesaka, Singapore",Undisputedly good sushi,50,20 June 2016,"Our sushi experience here has set the bench mark for future endeavours!Service was superbly good. Hot teas were promptly refilled, the placement of the ginger on the serving plate was switched upon finding out that my husband was a leftie, and not forgetting the hilarious party get-up that the chefs adorably put on to sing both of us a birthday song! Plus points there!The food was amazingly good (even better than the ones we had in Japan). The uni sushi was so creamy that it melts and slides down your throat.We understand from the chef that they fly in the fishes from Tsukiji market 4 times a week! Freshness guaranteed!To Chef Takahiro Ishizawa and his team, thank you so much!"
Japnese,"Shinji by Kanesaka, Singapore",Very authentic sushi experience in singapore,50,13 June 2016,"I think out of all the premium sushi restaurants in Singapore, this is one that match up to Tokyo micheline sushi restaurant.
Omakase is worth the money!"
Japnese,"Shinji by Kanesaka, Singapore",Best sushi in town!,50,19 May 2016,"We have heard and read so much about this place so had high expectation. We were not disappointed.This was by far the best sushi I have had in my life! Every ingredient flown in fresh from Japan, every piece prepared with great care and attention. Not to mention the superb taste!Every single piece was perfection in a mouthful. What more can I say!I would definitely be back!Personally I preferred sushi over the omakase, which my husband had, but that is just personal preference. "
Japnese,"Shinji by Kanesaka, Singapore",Amazing experience,50,6 May 2016,"Excellent place to try authentic Japanese cuisine!
Chef Keisuke Fukasawa is outstanding - I would recommend to book the sushi corner to see the process and chat with the chef 👍"
Japnese,"Shinji by Kanesaka, Singapore",Kaiseki expierience one of a kind,50,20 April 2016,"We where lucky we had our Chef alone, went there on a mondayHe served us different tuna, hairycrab cake, salmon and other fish as well as abaloneWe absolutley enjoyed our evening very much and will come back again for sureThe main Restaurant is from Tokyo so if you are there also visit this restaurant"
